Currency,Type,p,d,q,AIC,BIC,Train_MAE,Train_MSE,Train_RMSE,Train_R2,Val_MAE,Val_MSE,Val_RMSE,Val_R2,Test_MAE,Test_MSE,Test_RMSE,Test_R2
USD_CNY,low,1,1,1,-4903.823176341084,-4889.266448633928,0.019723698712240046,0.05631959262417366,0.23731749329574012,0.46644911333313943,0.11310814711306476,0.0313395251866985,0.17702972966905445,-0.3014527082880776,0.08572656458318292,0.00961876164404391,0.09807528559246673,-3.1918743081616183
USD_CNY,low,1,1,2,-4904.816954932738,-4885.40798465653,0.019707989662136226,0.056318561330513585,0.23731532047154813,0.46645888342594566,0.11308978551083047,0.03132106984072364,0.17697759700234275,-0.30068630356885184,0.08674677889217156,0.00980073949664972,0.09899868431777122,-3.271180596561547
USD_CNY,low,1,1,3,-4903.078805582749,-4878.81759273749,0.019684015022414177,0.05631847273226229,0.23731513380368788,0.46645972277284664,0.11307840748169083,0.031310084248718985,0.17694655760629813,-0.3002300991949367,0.08754990674650456,0.009946095375393732,0.09973011268114426,-3.3345269602823455
USD_CNY,low,1,1,4,-4908.928307121783,-4879.814851707472,0.01963604871020136,0.05631578347877795,0.23730946773944345,0.4664851997607684,0.1132126479893565,0.03143691434710332,0.1773045807279195,-0.3054970384370408,0.08609901520805079,0.009675587583787996,0.09836456467543582,-3.2166391589465295
USD_CNY,low,1,2,0,-4502.369106769107,-4492.66673691412,0.026574641201594862,0.0704644103745775,0.26545133334488547,0.33244636755990764,0.09087684087142824,0.012920052123914602,0.11366640719189906,0.46346229792184135,0.23782097260326318,0.07758664354187968,0.2785437910668261,-32.81240431517384
USD_CNY,low,1,2,1,-4879.270773745582,-4864.717218963101,0.02377225507166251,0.07030024359650949,0.26514193104167716,0.3340016225949348,0.1065226663217818,0.014775183954461719,0.12155321449662168,0.386423276726916,0.02479124447140464,0.0009075889872612277,0.030126217606284856,0.6044710224806777
USD_CNY,low,1,2,2,-4891.746012117712,-4872.341272407737,0.0235371610682302,0.07029494786097275,0.26513194424846803,0.33405179242499816,0.2050121791337363,0.08398700852411786,0.2898051216319647,-2.487772040372828,0.03035714139063697,0.0018731740681224077,0.04328018100842934,0.1836672389382834
USD_CNY,low,1,2,3,-4888.812290680421,-4864.5563660429525,0.02350773599437137,0.07029526882868362,0.2651325495458519,0.3340487516962082,0.1998590399521415,0.0806418180493282,0.28397503067933316,-2.3488545814381823,0.023682917477861193,0.0008514534194441676,0.029179674765907992,0.6289350078890394
USD_CNY,low,1,2,4,-4891.419079277833,-4862.31196971287,0.023513297528038317,0.07029365608840596,0.2651295081434844,0.3340640301981471,0.2001769877822308,0.08081481736200685,0.2842794705250572,-2.3560388135755974,0.03210747768235539,0.002122425898736856,0.04606979377788505,0.07504282514361016
USD_CNY,low,2,0,0,-4897.215754663373,-4877.802558290629,0.012317384488656193,0.00043373056506211836,0.020826199006590673,0.9958909978431896,0.09212250197914233,0.015615415853510076,0.12496165753346135,0.35153053109365906,0.09057062931860661,0.010773077155201049,0.10379343502939407,-3.6949271660862433
USD_CNY,low,2,0,1,-4900.326083105145,-4876.059587639214,0.01233657040701714,0.0004567220010672891,0.021371055216513973,0.995673185524337,0.10198471106201491,0.014180836805919295,0.11908331875590004,0.41110503886357197,0.08696373842318707,0.009892338746264863,0.09946023701090231,-3.3110997208020727
USD_CNY,low,2,0,2,-4900.729500463657,-4871.6097059045405,0.012315163942914232,0.0004314257350751914,0.020770790429716232,0.9959128329457861,0.09209911485996333,0.017469354946599968,0.13217168738652,0.274541041325414,0.09261254529299584,0.011123649261935112,0.1054687122417597,-3.8477071456469787
USD_CNY,low,2,0,3,-4901.412533443689,-4867.439439791387,0.012286129477341055,0.0004309780724194471,0.020760011378114587,0.9959170739353915,0.09219427818079538,0.017507201746802516,0.13231478279769995,0.27296935763428554,0.09285620830755659,0.011171575807733598,0.10569567544480521,-3.868593623911673
USD_CNY,low,2,0,4,-4904.588865432963,-4865.762472687475,0.012262902271810584,0.0004284504980291765,0.02069904582412379,0.9959410192356717,0.09209764387017948,0.015277453571227789,0.12360199663123483,0.36556526598371364,0.09254504013670545,0.011130522551859081,0.10550129170706433,-3.850702538246469
USD_CNY,low,2,1,0,-4908.234640297277,-4893.677912590121,0.019681826214395754,0.056318074682575416,0.23731429515007185,0.46646349374762597,0.1130866146760297,0.031317654304056836,0.17696794710923455,-0.30054446480713537,0.08729043548692976,0.009898818171437198,0.09949280462142575,-3.313923466406414
USD_CNY,low,2,1,1,-4906.176915644282,-4886.767945368075,0.019691642613144843,0.056318094395574954,0.23731433668359556,0.46646330699399563,0.11309047433898979,0.03132145437299432,0.1769786833858652,-0.3007022722397914,0.08711382237870328,0.009866586149774939,0.09933069087535301,-3.2998766911035036
USD_CNY,low,2,1,2,-4916.63157874259,-4892.370365897331,0.019668527873647545,0.0563138323529466,0.23730535677254863,0.46650368400166586,0.1129621255098655,0.03119126316302256,0.1766104842953061,-0.295295754374455,0.08723314778456638,0.009886052129251123,0.09942862831826216,-3.3083600013537318
USD_CNY,low,2,1,3,-4909.519923139478,-4880.406467725167,0.01963252812860595,0.0563155496709982,0.2373089751168257,0.46648741476876787,0.11302043748719379,0.03125052585531349,0.1767781826338123,-0.29775678691796026,0.08761852369789629,0.00995731983432118,0.09978637098482528,-3.3394186004687025
USD_CNY,low,2,1,4,-4907.770687068262,-4873.804989084899,0.019631921134412724,0.05631549007930913,0.23730884955961742,0.4664879793182801,0.11328739574263229,0.03150761824020729,0.17750385415592332,-0.3084331956576274,0.08639594137369501,0.009730460995305997,0.09864309907594143,-3.2405530942799743
USD_CNY,low,2,2,0,-4625.957256488075,-4611.403701705593,0.025776805406068453,0.07040259167271425,0.26533486705051457,0.3330320149635002,0.12249301672892997,0.03693025034510132,0.19217244949550213,-0.5336216500749122,0.23805948588910203,0.0782474068336477,0.2797273794851832,-33.100366193120344
USD_CNY,low,2,2,1,-4895.207031924327,-4875.802292214352,0.02350939633868651,0.07029371972356906,0.26512962815115376,0.334063427342265,0.20068675225225535,0.08112716639948168,0.28482831038975337,-2.369009893971076,0.02749291739620041,0.001448278295241764,0.03805625172349169,0.3688376111647057
USD_CNY,low,2,2,2,-4884.9060982730925,-4860.650173635624,0.02352569533703035,0.07029661161736797,0.26513508183069245,0.33403603061532394,0.2001492402364938,0.08080167330069978,0.2842563513814595,-2.3554929733280474,0.023666119853660017,0.0008471974577633497,0.02910665658854259,0.6307897639466851
USD_CNY,low,2,2,3,-4902.572276071665,-4873.465166506703,0.023551998449264557,0.0702899068432254,0.2651224374571594,0.33409954915340256,0.19073639967591474,0.0747837853204269,0.2734662416468016,-2.1055850196037023,0.03849142352697717,0.0029428107228445122,0.05424767942358928,-0.2824824150323979
USD_CNY,low,2,2,4,-4901.722509906656,-4867.7642154142,0.02355274486138665,0.07028949473827262,0.26512166025859263,0.33410345328254676,0.2051385018842075,0.08413103745713944,0.29005350792076184,-2.493753204536487,0.050267347702121656,0.0035747460317950646,0.0597891798889654,-0.5578810041689
USD_CNY,low,3,0,0,-4903.839279596646,-4879.572784130715,0.012310000769109406,0.0004307393578201701,0.020754261196683686,0.9959193354287754,0.09237253331825217,0.017924152505767794,0.133881113327339,0.2556544273267758,0.09285821218481204,0.011163873141257559,0.1056592312164799,-3.86523678746015
USD_CNY,low,3,0,1,-4901.743517189556,-4872.623722630439,0.012357361587513147,0.00048044840495017,0.021919133307459263,0.9954484103929968,0.09409388495714688,0.014660053058516455,0.12107870604906734,0.3912043771246716,0.08105078229252707,0.008618425090279866,0.09283547323237958,-2.755925767755174
USD_CNY,low,3,0,2,-4893.583801177788,-4859.610707525485,0.012328362551756887,0.0004360595297103079,0.020882038447199255,0.9958689340977831,0.09416923799022679,0.01973081782393,0.14046642952652424,0.1806281001158483,0.08750304367640482,0.009944410401387077,0.09972166465411153,-3.3337926454599396
USD_CNY,low,3,0,3,-4907.166370186449,-4868.339977440961,0.012325674444818281,0.0004746389344613354,0.02178620973141807,0.9955034471570421,0.10177000820584846,0.024584770188564236,0.15679531303123903,-0.020944495934067664,0.08221201182873335,0.008823379888145966,0.09393284775916232,-2.84524545185831
USD_CNY,low,3,0,4,-4902.818339505289,-4859.138647666615,0.012284873980130997,0.00045316745445717586,0.02128773013867791,0.995706859977705,0.09511151886662993,0.014129430253317535,0.1188672799946122,0.41323982542172033,0.08178711438699632,0.008745278808928326,0.09351619543655701,-2.8112088555138266
USD_CNY,low,3,1,0,-4906.336646786898,-4886.927676510691,0.019689983015502524,0.056318039607045955,0.2373142212490561,0.46646382604015457,0.11309161767781507,0.03132254493305002,0.1769817644082294,-0.3007475604925516,0.08710835472833298,0.009865540762294591,0.09932542857845916,-3.2994211092850625
USD_CNY,low,3,1,1,-4904.224656280127,-4879.963443434868,0.019691155323322756,0.05631807802689728,0.23731430219625888,0.46646346206476375,0.11309073124454055,0.03132169813882825,0.17697937207151643,-0.30071239522994087,0.08719817469168178,0.009882017388447607,0.09940833661442891,-3.306601653768019
USD_CNY,low,3,1,2,-4905.621868764112,-4876.508413349801,0.01966321870638425,0.056316913330417634,0.23731184827230525,0.4664744959662971,0.11310001967641255,0.03133089385766236,0.1770053497995537,-0.30109427061286453,0.08695360485891579,0.009836433753232125,0.09917879689344958,-3.286736220315812
USD_CNY,low,3,1,3,-4909.781505059254,-4875.815807075891,0.01965327030775715,0.05631480832959907,0.23730741313662973,0.4664944379616285,0.11303446370445801,0.03126490119772932,0.1768188372253627,-0.29835375921438767,0.08502898138184051,0.009478600265367391,0.09735810323423208,-3.130791717282113
