date,open,high,low,close
2021-01-29,6.4499,6.467,6.4236,6.4283
2021-01-28,6.4897,6.4936,6.4492,6.4495
2021-01-27,6.4615,6.4865,6.4588,6.4836
2021-01-26,6.4771,6.4774,6.4636,6.4652
2021-01-25,6.4848,6.5073,6.4739,6.48
2021-01-22,6.4684,6.4854,6.4662,6.4819
2021-01-21,6.4593,6.4658,6.4584,6.462
2021-01-20,6.4768,6.4775,6.4634,6.4664
2021-01-19,6.4924,6.4924,6.4785,6.479
2021-01-18,6.4816,6.4973,6.4784,6.4928
2021-01-15,6.4667,6.4813,6.4649,6.4809
2021-01-14,6.4676,6.4754,6.4624,6.4746
2021-01-13,6.453,6.4716,6.4512,6.4683
2021-01-12,6.4769,6.4769,6.4587,6.4636
2021-01-11,6.481,6.4917,6.4708,6.4814
2021-01-08,6.477,6.477,6.4622,6.4746
2021-01-07,6.4584,6.479,6.4554,6.4781
2021-01-06,6.4523,6.4634,6.4518,6.4628
2021-01-05,6.4603,6.4674,6.4305,6.4562
2021-01-04,6.5197,6.521,6.4588,6.4615
2020-12-31,6.5223,6.556,6.5155,6.5272
2020-12-30,6.5316,6.5364,6.5216,6.5233
2020-12-29,6.5367,6.5372,6.5275,6.5308
2020-12-28,6.5334,6.5429,6.5284,6.5371
2020-12-25,6.5276,6.5443,6.5198,6.5418
2020-12-24,6.5365,6.5375,6.5277,6.53
2020-12-23,6.5488,6.5554,6.5329,6.5407
2020-12-22,6.5442,6.5539,6.5407,6.5429
2020-12-21,6.5466,6.5554,6.5466,6.5498
2020-12-18,6.5325,6.5449,6.5325,6.54
2020-12-17,6.528,6.5401,6.528,6.5336
2020-12-16,6.5366,6.5458,6.5246,6.5328
2020-12-15,6.5462,6.5561,6.5389,6.5394
2020-12-14,6.5328,6.5515,6.5328,6.55
2020-12-11,6.5375,6.5484,6.5358,6.5463
2020-12-10,6.546,6.5528,6.5406,6.544
2020-12-09,6.5309,6.5453,6.5208,6.5435
2020-12-08,6.5343,6.5392,6.5208,6.5332
2020-12-07,6.5371,6.5432,6.5297,6.5298
2020-12-04,6.5427,6.5522,6.5272,6.5316
2020-12-03,6.5626,6.5642,6.5427,6.5429
2020-12-02,6.5655,6.5683,6.5528,6.563
2020-12-01,6.5808,6.5868,6.5614,6.5723
2020-11-30,6.5718,6.5944,6.5713,6.5789
2020-11-27,6.573,6.5845,6.5719,6.5781
2020-11-26,6.5683,6.5773,6.5626,6.5756
2020-11-25,6.5772,6.5856,6.5732,6.579
2020-11-24,6.578,6.5928,6.5746,6.5915
2020-11-23,6.5548,6.5862,6.5536,6.586
2020-11-20,6.5759,6.5816,6.5627,6.563
2020-11-19,6.5623,6.5919,6.5608,6.5838
2020-11-18,6.5551,6.5649,6.5406,6.5606
2020-11-17,6.5711,6.5753,6.5496,6.5568
2020-11-16,6.5866,6.5913,6.5701,6.5848
2020-11-13,6.6174,6.6268,6.6051,6.6065
2020-11-12,6.6313,6.6336,6.6119,6.613
2020-11-11,6.6038,6.6325,6.5931,6.631
2020-11-10,6.6205,6.6269,6.5977,6.6164
2020-11-09,6.5918,6.634,6.5649,6.6295
2020-11-06,6.6145,6.6374,6.6066,6.6125
2020-11-05,6.6446,6.662,6.6035,6.6065
2020-11-04,6.7067,6.7495,6.6513,6.6554
2020-11-03,6.684,6.6968,6.6764,6.6777
2020-11-02,6.6936,6.7006,6.6821,6.691
2020-10-30,6.6993,6.7035,6.6794,6.6915
2020-10-29,6.7266,6.7266,6.7028,6.7149
2020-10-28,6.7137,6.7299,6.7079,6.7295
2020-10-27,6.712,6.7237,6.6974,6.7055
2020-10-26,6.6851,6.7142,6.6788,6.712
2020-10-23,6.6793,6.6927,6.6661,6.687
2020-10-22,6.647,6.6887,6.647,6.6849
2020-10-21,6.6679,6.6712,6.6416,6.651
2020-10-20,6.6797,6.6932,6.6761,6.6767
2020-10-19,6.693,6.7034,6.682,6.6828
2020-10-16,6.7205,6.7251,6.6946,6.6976
2020-10-15,6.7155,6.7352,6.7144,6.7254
2020-10-14,6.7443,6.7479,6.7133,6.7151
2020-10-13,6.755,6.7607,6.7332,6.7464
2020-10-12,6.7272,6.7545,6.7127,6.7459
2020-10-09,6.7265,6.7355,6.6932,6.6947
2020-09-30,6.8144,6.8165,6.7865,6.791
2020-09-29,6.8164,6.8276,6.8104,6.816
2020-09-28,6.8171,6.8277,6.8101,6.8113
2020-09-25,6.8111,6.8337,6.8109,6.8238
2020-09-24,6.8101,6.8337,6.8094,6.8287
2020-09-23,6.7812,6.813,6.7812,6.8091
2020-09-22,6.7945,6.797,6.772,6.7799
2020-09-21,6.7624,6.8054,6.7572,6.8053
2020-09-18,6.7645,6.7769,6.7513,6.7692
2020-09-17,6.7533,6.7794,6.7529,6.7638
2020-09-16,6.7772,6.7778,6.7548,6.7548
2020-09-15,6.8108,6.8108,6.7702,6.7826
2020-09-14,6.8279,6.8324,6.8087,6.8105
2020-09-11,6.8359,6.8394,6.832,6.8344
2020-09-10,6.8323,6.8424,6.8275,6.8344
2020-09-09,6.8464,6.8558,6.8323,6.8333
2020-09-08,6.8338,6.8509,6.8285,6.8458
2020-09-07,6.8299,6.8338,6.8268,6.8305
2020-09-04,6.8429,6.8467,6.8355,6.8425
2020-09-03,6.8378,6.8488,6.8251,6.8488
2020-09-02,6.8291,6.8391,6.8222,6.8384
2020-09-01,6.8445,6.8461,6.8127,6.8282
2020-08-31,6.8619,6.8625,6.8427,6.8485
2020-08-28,6.8869,6.8871,6.8608,6.8654
2020-08-27,6.888,6.8958,6.8748,6.8941
2020-08-26,6.9073,6.9073,6.8859,6.886
2020-08-25,6.9107,6.9154,6.9078,6.9128
2020-08-24,6.9142,6.9208,6.9117,6.9196
2020-08-21,6.9108,6.9254,6.9005,6.9194
2020-08-20,6.9276,6.9277,6.914,6.9158
2020-08-19,6.9167,6.9222,6.9042,6.9207
2020-08-18,6.9334,6.9343,6.9115,6.9218
2020-08-17,6.9411,6.9472,6.9309,6.9329
2020-08-14,6.946,6.954,6.9414,6.9504
2020-08-13,6.932,6.9475,6.9314,6.9448
2020-08-12,6.9514,6.957,6.9368,6.9372
2020-08-11,6.9569,6.9586,6.9425,6.9463
2020-08-10,6.9655,6.9721,6.9578,6.9618
2020-08-07,6.9562,6.9736,6.9534,6.968
2020-08-06,6.9359,6.9535,6.9359,6.9535
2020-08-05,6.9726,6.9726,6.9361,6.9366
2020-08-04,6.982,6.9868,6.9724,6.9734
2020-08-03,6.9804,6.9856,6.972,6.9809
2020-07-31,6.9927,6.9929,6.9719,6.9752
2020-07-30,6.9953,7.0089,6.9926,7.0088
2020-07-29,7.0019,7.0051,6.9965,7.0017
2020-07-28,6.9913,7.0094,6.9887,7.0008
2020-07-27,7.009,7.009,6.9964,6.9964
2020-07-24,7.0038,7.0233,7.0028,7.0184
2020-07-23,7.0069,7.0135,6.9918,7.0068
2020-07-22,6.9741,7.0127,6.9658,7.0002
2020-07-21,6.9837,6.9955,6.9811,6.9811
2020-07-20,6.9939,7.0006,6.9834,6.9836
2020-07-17,6.9963,7.0041,6.9913,6.9924
2020-07-16,6.9844,7.0016,6.9844,6.9902
2020-07-15,6.9916,7.0042,6.9865,6.9889
2020-07-14,7.0101,7.0193,7.0049,7.0057
2020-07-13,7.0012,7.0045,6.9954,6.9974
2020-07-10,6.9995,7.0119,6.9981,7.0004
2020-07-09,6.9975,7.0004,6.9824,6.9942
2020-07-08,7.0227,7.0236,7.0002,7.0045
2020-07-07,7.0189,7.0263,7.0035,7.0137
2020-07-06,7.0637,7.0637,7.0172,7.0189
2020-07-03,7.0661,7.0696,7.0611,7.0663
2020-07-02,7.0635,7.0708,7.062,7.0669
2020-07-01,7.0672,7.072,7.0588,7.07
2020-06-30,7.0754,7.0785,7.0641,7.0641
2020-06-29,7.0818,7.0818,7.0752,7.0811
2020-06-24,7.0575,7.0784,7.0518,7.0782
2020-06-23,7.0851,7.0884,7.0581,7.0588
2020-06-22,7.0801,7.0813,7.0677,7.0684
2020-06-19,7.0883,7.0913,7.0705,7.0714
2020-06-18,7.0921,7.0932,7.0715,7.0892
2020-06-17,7.087,7.0964,7.0844,7.0855
2020-06-16,7.0758,7.088,7.0697,7.0862
2020-06-15,7.0872,7.0982,7.0859,7.0905
2020-06-12,7.0833,7.0882,7.0717,7.0836
2020-06-11,7.0599,7.0749,7.0564,7.065
2020-06-10,7.0794,7.0838,7.0579,7.0609
2020-06-09,7.0725,7.0902,7.072,7.0774
2020-06-08,7.0835,7.0904,7.0699,7.0716
2020-06-05,7.1051,7.1145,7.0821,7.0835
2020-06-04,7.1202,7.1303,7.1068,7.1103
2020-06-03,7.0913,7.1257,7.0913,7.1139
2020-06-02,7.1167,7.1231,7.099,7.1013
2020-06-01,7.1152,7.1393,7.1107,7.1278
2020-05-29,7.1551,7.1554,7.1324,7.1356
2020-05-28,7.1636,7.1682,7.1443,7.1453
2020-05-27,7.1353,7.1775,7.1353,7.1679
2020-05-26,7.1331,7.138,7.1268,7.135
2020-05-25,7.1347,7.1427,7.1347,7.1368
2020-05-22,7.1151,7.1437,7.114,7.1297
2020-05-21,7.0986,7.1153,7.0964,7.1153
2020-05-20,7.101,7.1091,7.0935,7.0935
2020-05-19,7.1021,7.1123,7.0982,7.099
2020-05-18,7.1043,7.1195,7.1023,7.1095
2020-05-15,7.0974,7.1089,7.0957,7.1019
2020-05-14,7.0951,7.1029,7.0929,7.0957
2020-05-13,7.0903,7.0961,7.0823,7.0926
2020-05-12,7.0955,7.0997,7.0794,7.0827
2020-05-11,7.0768,7.0989,7.0727,7.0989
2020-05-08,7.0744,7.0802,7.0709,7.074
2020-05-07,7.1052,7.1076,7.0841,7.0843
2020-05-06,7.0992,7.1058,7.0869,7.1046
2020-04-30,7.0659,7.0676,7.0477,7.0628
2020-04-29,7.0751,7.081,7.0717,7.0768
2020-04-28,7.0835,7.0897,7.075,7.0796
2020-04-27,7.0721,7.0893,7.0718,7.0864
2020-04-24,7.0808,7.0871,7.076,7.0815
2020-04-23,7.083,7.0865,7.0665,7.0668
2020-04-22,7.0894,7.091,7.0787,7.0842
2020-04-21,7.0819,7.0987,7.0809,7.092
2020-04-20,7.079,7.0822,7.0686,7.073
2020-04-17,7.0677,7.0821,7.0665,7.0737
2020-04-16,7.0723,7.0831,7.0704,7.0798
2020-04-15,7.0477,7.0684,7.0467,7.0676
2020-04-14,7.05,7.0627,7.0407,7.0485
2020-04-13,7.0419,7.0562,7.0411,7.0515
2020-04-10,7.0472,7.0473,7.0301,7.036
2020-04-09,7.0648,7.073,7.0349,7.0429
2020-04-08,7.0595,7.0723,7.0591,7.0659
